X,Y,ASCII,Foreground,Background
23,22,222,#FFFFFF,#000000
24,22,91,#FFFFFF,#000000
25,22,125,#FFFFFF,#000000
26,22,91,#FFFFFF,#000000
27,22,44,#FFFFFF,#000000
28,22,173,#FFFFFF,#000000
29,22,44,#FFFFFF,#000000
30,22,32,#000000,#000000
31,22,32,#000000,#000000
32,22,32,#000000,#000000
33,22,32,#000000,#000000
34,22,32,#000000,#000000
35,22,32,#000000,#000000
36,22,32,#000000,#000000
37,22,32,#000000,#000000
38,22,32,#000000,#000000
39,22,32,#000000,#000000
40,22,32,#000000,#000000
0,23,32,#000000,#000000
1,23,32,#000000,#000000
2,23,32,#000000,#000000
3,23,32,#000000,#000000
4,23,39,#FFFFFF,#000000
5,23,39,#FFFFFF,#000000
6,23,168,#FFFFFF,#000000
7,23,94,#FFFFFF,#000000
8,23,173,#FFFFFF,#000000
9,23,173,#FFFFFF,#000000
10,23,32,#000000,#000000
11,23,32,#000000,#000000
12,23,32,#000000,#000000
13,23,244,#FFFFFF,#000000
14,23,222,#FFFFFF,#000000
15,23,222,#FFFFFF,#000000
16,23,32,#000000,#000000
17,23,179,#FFFFFF,#000000
18,23,244,#FFFFFF,#000000
19,23,125,#FFFFFF,#000000
20,23,32,#000000,#000000
21,23,39,#FFFFFF,#000000
22,23,91,#FFFFFF,#000000
23,23,19,#FFFFFF,#000000
24,23,222,#FFFFFF,#000000
25,23,32,#000000,#000000
26,23,125,#FFFFFF,#000000
27,23,125,#FFFFFF,#000000
28,23,44,#FFFFFF,#000000
29,23,32,#000000,#000000
30,23,32,#000000,#000000
31,23,32,#000000,#000000
32,23,32,#000000,#000000
33,23,32,#000000,#000000
34,23,32,#000000,#000000
35,23,32,#000000,#000000
36,23,32,#000000,#000000
37,23,32,#000000,#000000
38,23,32,#000000,#000000
39,23,32,#000000,#000000
40,23,32,#000000,#000000
0,24,32,#000000,#000000
1,24,32,#000000,#000000
2,24,32,#000000,#000000
3,24,32,#000000,#000000
4,24,32,#000000,#000000
5,24,32,#000000,#000000
6,24,32,#000000,#000000
7,24,32,#000000,#000000
8,24,32,#000000,#000000
9,24,179,#FFFFFF,#000000
10,24,32,#000000,#000000
11,24,32,#000000,#000000
12,24,32,#000000,#000000
13,24,32,#000000,#000000
14,24,32,#000000,#000000
15,24,32,#000000,#000000
16,24,32,#000000,#000000
17,24,32,#000000,#000000
18,24,32,#000000,#000000
19,24,179,#FFFFFF,#000000
20,24,32,#000000,#000000
21,24,19,#FFFFFF,#000000
22,24,39,#FFFFFF,#000000
23,24,91,#FFFFFF,#000000
24,24,91,#FFFFFF,#000000
25,24,222,#FFFFFF,#000000
26,24,32,#000000,#000000
27,24,91,#FFFFFF,#000000
28,24,125,#FFFFFF,#000000
29,24,46,#FFFFFF,#000000
30,24,32,#000000,#000000
31,24,32,#000000,#000000
32,24,32,#000000,#000000
33,24,32,#000000,#000000
34,24,32,#000000,#000000
35,24,32,#000000,#000000
36,24,32,#000000,#000000
37,24,32,#000000,#000000
38,24,32,#000000,#000000
39,24,32,#000000,#000000
40,24,32,#000000,#000000
0,25,32,#000000,#000000
1,25,32,#000000,#000000
2,25,32,#000000,#000000
3,25,32,#000000,#000000
4,25,32,#000000,#000000
5,25,32,#000000,#000000
6,25,32,#000000,#000000
7,25,32,#000000,#000000
8,25,244,#FFFFFF,#000000
9,25,179,#FFFFFF,#000000
10,25,179,#FFFFFF,#000000
11,25,32,#000000,#000000
12,25,32,#000000,#000000
13,25,32,#000000,#000000
14,25,32,#000000,#000000
15,25,32,#000000,#000000
16,25,32,#000000,#000000
17,25,32,#000000,#000000
18,25,32,#000000,#000000
19,25,222,#FFFFFF,#000000
20,25,19,#FFFFFF,#000000
21,25,19,#FFFFFF,#000000
22,25,19,#FFFFFF,#000000
23,25,39,#FFFFFF,#000000
24,25,19,#FFFFFF,#000000
25,25,222,#FFFFFF,#000000
26,25,32,#000000,#000000
27,25,32,#000000,#000000
28,25,125,#FFFFFF,#000000
29,25,125,#FFFFFF,#000000
30,25,46,#FFFFFF,#000000
31,25,32,#000000,#000000
32,25,32,#000000,#000000
33,25,32,#000000,#000000
34,25,32,#000000,#000000
35,25,32,#000000,#000000
36,25,32,#000000,#000000
37,25,32,#000000,#000000
38,25,32,#000000,#000000
39,25,32,#000000,#000000
40,25,32,#000000,#000000
0,26,32,#000000,#000000
1,26,32,#000000,#000000
2,26,32,#000000,#000000
3,26,32,#000000,#000000
4,26,32,#000000,#000000
5,26,32,#000000,#000000
6,26,32,#000000,#000000
7,26,32,#000000,#000000
8,26,32,#000000,#000000
9,26,32,#000000,#000000
10,26,179,#FFFFFF,#000000
11,26,179,#FFFFFF,#000000
12,26,179,#FFFFFF,#000000
13,26,32,#000000,#000000
14,26,32,#000000,#000000
15,26,32,#000000,#000000
16,26,32,#000000,#000000
17,26,32,#000000,#000000
18,26,222,#FFFFFF,#000000
19,26,32,#000000,#000000
20,26,248,#FFFFFF,#000000
21,26,32,#000000,#000000
22,26,32,#000000,#000000
23,26,39,#FFFFFF,#000000
24,26,91,#FFFFFF,#000000
25,26,19,#FFFFFF,#000000
26,26,222,#FFFFFF,#000000
27,26,222,#FFFFFF,#000000
28,26,44,#FFFFFF,#000000
29,26,44,#FFFFFF,#000000
30,26,79,#FFFFFF,#000000
31,26,32,#000000,#000000
32,26,32,#000000,#000000
33,26,32,#000000,#000000
34,26,32,#000000,#000000
35,26,32,#000000,#000000
36,26,32,#000000,#000000
37,26,32,#000000,#000000
38,26,32,#000000,#000000
39,26,32,#000000,#000000
40,26,32,#000000,#000000
0,27,32,#000000,#000000
1,27,32,#000000,#000000
2,27,32,#000000,#000000
3,27,32,#000000,#000000
4,27,32,#000000,#000000
5,27,32,#000000,#000000
6,27,32,#000000,#000000
7,27,32,#000000,#000000
8,27,32,#000000,#000000
9,27,32,#000000,#000000
10,27,32,#000000,#000000
11,27,179,#FFFFFF,#000000
12,27,32,#000000,#000000
13,27,32,#000000,#000000
14,27,32,#000000,#000000
15,27,32,#000000,#000000
16,27,32,#000000,#000000
17,27,222,#FFFFFF,#000000
18,27,32,#000000,#000000
19,27,248,#FFFFFF,#000000
20,27,32,#000000,#000000
21,27,248,#FFFFFF,#000000
22,27,32,#000000,#000000
23,27,32,#000000,#000000
24,27,39,#FFFFFF,#000000
25,27,91,#FFFFFF,#000000
26,27,19,#FFFFFF,#000000
27,27,222,#FFFFFF,#000000
28,27,222,#FFFFFF,#000000
29,27,44,#FFFFFF,#000000
30,27,44,#FFFFFF,#000000
31,27,32,#000000,#000000
32,27,32,#000000,#000000
33,27,32,#000000,#000000
34,27,32,#000000,#000000
35,27,32,#000000,#000000
36,27,32,#000000,#000000
37,27,32,#000000,#000000
38,27,32,#000000,#000000
39,27,32,#000000,#000000
40,27,32,#000000,#000000
0,28,32,#000000,#000000
1,28,32,#000000,#000000
2,28,32,#000000,#000000
3,28,32,#000000,#000000
4,28,32,#000000,#000000
5,28,32,#000000,#000000
6,28,32,#000000,#000000
7,28,32,#000000,#000000
8,28,32,#000000,#000000
9,28,32,#000000,#000000
10,28,32,#000000,#000000
11,28,32,#000000,#000000
12,28,32,#000000,#000000
13,28,173,#FFFFFF,#000000
14,28,32,#000000,#000000
15,28,32,#000000,#000000
16,28,222,#FFFFFF,#000000
17,28,32,#000000,#000000
18,28,248,#FFFFFF,#000000
19,28,32,#000000,#000000
20,28,248,#FFFFFF,#000000
21,28,32,#000000,#000000
22,28,32,#000000,#000000
23,28,173,#FFFFFF,#000000
24,28,173,#FFFFFF,#000000
25,28,39,#FFFFFF,#000000
26,28,39,#FFFFFF,#000000
27,28,91,#FFFFFF,#000000
28,28,222,#FFFFFF,#000000
29,28,222,#FFFFFF,#000000
30,28,44,#FFFFFF,#000000
31,28,44,#FFFFFF,#000000
32,28,32,#000000,#000000
33,28,32,#000000,#000000
34,28,32,#000000,#000000
35,28,32,#000000,#000000
36,28,32,#000000,#000000
37,28,32,#000000,#000000
38,28,32,#000000,#000000
39,28,32,#000000,#000000
40,28,32,#000000,#000000
0,29,32,#000000,#000000
1,29,32,#000000,#000000
2,29,32,#000000,#000000
3,29,32,#000000,#000000
4,29,32,#000000,#000000
5,29,32,#000000,#000000
6,29,32,#000000,#000000
7,29,32,#000000,#000000
8,29,32,#000000,#000000
9,29,32,#000000,#000000
10,29,32,#000000,#000000
11,29,179,#FFFFFF,#000000
12,29,173,#FFFFFF,#000000
13,29,173,#FFFFFF,#000000
14,29,39,#FFFFFF,#000000
15,29,32,#000000,#000000
16,29,32,#000000,#000000
17,29,30,#FFFFFF,#000000
18,29,32,#000000,#000000
19,29,248,#FFFFFF,#000000
20,29,32,#000000,#000000
21,29,32,#000000,#000000
22,29,173,#FFFFFF,#000000
23,29,173,#FFFFFF,#000000
24,29,173,#FFFFFF,#000000
25,29,32,#000000,#000000
26,29,32,#000000,#000000
27,29,39,#FFFFFF,#000000
28,29,91,#FFFFFF,#000000
29,29,222,#FFFFFF,#000000
30,29,222,#FFFFFF,#000000
31,29,44,#FFFFFF,#000000
32,29,44,#FFFFFF,#000000
33,29,32,#000000,#000000
34,29,32,#000000,#000000
35,29,32,#000000,#000000
36,29,32,#000000,#000000
37,29,32,#000000,#000000
38,29,32,#000000,#000000
39,29,32,#000000,#000000
40,29,32,#000000,#000000
0,30,32,#000000,#000000
1,30,32,#000000,#000000
2,30,32,#000000,#000000
3,30,32,#000000,#000000
4,30,32,#000000,#000000
5,30,32,#000000,#000000
6,30,32,#000000,#000000
7,30,32,#000000,#000000
8,30,32,#000000,#000000
9,30,32,#000000,#000000
10,30,32,#000000,#000000
11,30,173,#FFFFFF,#000000
12,30,173,#FFFFFF,#000000
13,30,173,#FFFFFF,#000000
14,30,173,#FFFFFF,#000000
15,30,32,#000000,#000000
16,30,32,#000000,#000000
17,30,32,#000000,#000000
18,30,30,#FFFFFF,#000000
19,30,32,#000000,#000000
20,30,32,#000000,#000000
21,30,173,#FFFFFF,#000000
22,30,173,#FFFFFF,#000000
23,30,173,#FFFFFF,#000000
24,30,173,#FFFFFF,#000000
25,30,173,#FFFFFF,#000000
26,30,32,#000000,#000000
27,30,32,#000000,#000000
28,30,125,#FFFFFF,#000000
29,30,39,#FFFFFF,#000000
30,30,222,#FFFFFF,#000000
31,30,222,#FFFFFF,#000000
32,30,44,#FFFFFF,#000000
33,30,32,#000000,#000000
34,30,32,#000000,#000000
35,30,32,#000000,#000000
36,30,32,#000000,#000000
37,30,32,#000000,#000000
38,30,32,#000000,#000000
39,30,32,#000000,#000000
40,30,32,#000000,#000000
0,31,32,#000000,#000000
1,31,32,#000000,#000000
2,31,32,#000000,#000000
3,31,32,#000000,#000000
4,31,32,#000000,#000000
5,31,32,#000000,#000000
6,31,32,#000000,#000000
7,31,32,#000000,#000000
8,31,32,#000000,#000000
9,31,32,#000000,#000000
10,31,32,#000000,#000000
11,31,32,#000000,#000000
12,31,173,#FFFFFF,#000000
13,31,39,#FFFFFF,#000000
14,31,173,#FFFFFF,#000000
15,31,32,#000000,#000000
16,31,32,#000000,#000000
17,31,32,#000000,#000000
18,31,32,#000000,#000000
19,31,32,#000000,#000000
20,31,32,#000000,#000000
21,31,32,#000000,#000000
22,31,179,#FFFFFF,#000000
23,31,32,#000000,#000000
24,31,179,#FFFFFF,#000000
25,31,32,#000000,#000000
26,31,19,#FFFFFF,#000000
27,31,222,#FFFFFF,#000000
28,31,222,#FFFFFF,#000000
29,31,174,#FFFFFF,#000000
30,31,39,#FFFFFF,#000000
31,31,222,#FFFFFF,#000000
32,31,125,#FFFFFF,#000000
33,31,32,#000000,#000000
34,31,32,#000000,#000000
35,31,32,#000000,#000000
36,31,32,#000000,#000000
37,31,32,#000000,#000000
38,31,32,#000000,#000000
39,31,32,#000000,#000000
40,31,32,#000000,#000000
0,32,32,#FFFFFF,#000000
1,32,32,#FFFFFF,#000000
2,32,32,#FFFFFF,#000000
3,32,32,#FFFFFF,#000000
4,32,32,#000000,#000000
5,32,32,#000000,#000000
6,32,32,#000000,#000000
7,32,32,#000000,#000000
8,32,32,#000000,#000000
9,32,32,#000000,#000000
10,32,32,#000000,#000000
11,32,32,#000000,#000000
12,32,173,#FFFFFF,#000000
13,32,32,#000000,#000000
14,32,32,#000000,#000000
15,32,32,#000000,#000000
16,32,32,#000000,#000000
17,32,32,#000000,#000000
18,32,32,#000000,#000000
19,32,32,#000000,#000000
20,32,32,#000000,#000000
21,32,32,#000000,#000000
22,32,168,#FFFFFF,#000000
23,32,32,#000000,#000000
24,32,32,#000000,#000000
25,32,32,#000000,#000000
26,32,32,#000000,#000000
27,32,32,#000000,#000000
28,32,32,#000000,#000000
29,32,32,#000000,#000000
30,32,39,#FFFFFF,#000000
31,32,39,#FFFFFF,#000000
32,32,222,#FFFFFF,#000000
33,32,125,#FFFFFF,#000000
34,32,32,#000000,#000000
35,32,32,#000000,#000000
36,32,32,#000000,#000000
37,32,32,#000000,#000000
38,32,32,#000000,#000000
39,32,32,#000000,#000000
40,32,32,#000000,#000000
0,33,32,#FFFFFF,#000000
1,33,32,#FFFFFF,#000000
2,33,32,#000000,#000000
3,33,32,#000000,#000000
4,33,32,#FFFFFF,#000000
5,33,32,#000000,#000000
6,33,32,#000000,#000000
7,33,32,#000000,#000000
8,33,32,#000000,#000000
9,33,32,#000000,#000000
10,33,32,#000000,#000000
11,33,173,#FFFFFF,#000000
12,33,173,#FFFFFF,#000000
13,33,32,#000000,#000000
14,33,32,#000000,#000000
15,33,32,#000000,#000000
16,33,32,#000000,#000000
17,33,32,#000000,#000000
18,33,32,#000000,#000000
19,33,32,#000000,#000000
20,33,32,#000000,#000000
21,33,32,#000000,#000000
22,33,32,#000000,#000000
23,33,155,#FFFFFF,#000000
24,33,179,#FFFFFF,#000000
25,33,32,#000000,#000000
26,33,32,#000000,#000000
27,33,32,#000000,#000000
28,33,32,#000000,#000000
29,33,39,#FFFFFF,#000000
30,33,39,#FFFFFF,#000000
31,33,39,#FFFFFF,#000000
32,33,39,#FFFFFF,#000000
33,33,222,#FFFFFF,#000000
34,33,125,#FFFFFF,#000000
35,33,32,#000000,#000000
36,33,32,#000000,#000000
37,33,32,#000000,#000000
38,33,32,#000000,#000000
39,33,32,#000000,#000000
40,33,32,#000000,#000000
0,34,32,#FFFFFF,#000000
1,34,32,#FFFFFF,#000000
2,34,32,#FFFFFF,#000000
3,34,32,#FFFFFF,#000000
4,34,32,#000000,#000000
5,34,32,#000000,#000000
6,34,32,#000000,#000000
7,34,32,#000000,#000000
8,34,32,#000000,#000000
9,34,32,#000000,#000000
10,34,32,#000000,#000000
11,34,173,#FFFFFF,#000000
12,34,173,#FFFFFF,#000000
13,34,32,#000000,#000000
14,34,32,#000000,#000000
15,34,32,#000000,#000000
16,34,32,#000000,#000000
17,34,32,#000000,#000000
18,34,32,#000000,#000000
19,34,32,#000000,#000000
20,34,32,#000000,#000000
21,34,32,#000000,#000000
22,34,32,#000000,#000000
23,34,173,#FFFFFF,#000000
24,34,173,#FFFFFF,#000000
25,34,173,#FFFFFF,#000000
26,34,32,#000000,#000000
27,34,32,#000000,#000000
28,34,32,#000000,#000000
29,34,39,#FFFFFF,#000000
30,34,39,#FFFFFF,#000000
31,34,39,#FFFFFF,#000000
32,34,39,#FFFFFF,#000000
33,34,32,#000000,#000000
34,34,222,#FFFFFF,#000000
35,34,32,#000000,#000000
36,34,32,#000000,#000000
37,34,32,#000000,#000000
38,34,32,#000000,#000000
39,34,32,#000000,#000000
40,34,32,#000000,#000000
0,35,32,#FFFFFF,#000000
1,35,32,#FFFFFF,#000000
2,35,32,#FFFFFF,#000000
3,35,32,#FFFFFF,#000000
4,35,32,#000000,#000000
5,35,32,#000000,#000000
6,35,32,#000000,#000000
7,35,32,#000000,#000000
8,35,32,#000000,#000000
9,35,32,#000000,#000000
10,35,173,#FFFFFF,#000000
11,35,173,#FFFFFF,#000000
12,35,173,#FFFFFF,#000000
13,35,222,#FFFFFF,#000000
14,35,32,#000000,#000000
15,35,32,#000000,#000000
16,35,32,#000000,#000000
17,35,32,#000000,#000000
18,35,32,#000000,#000000
19,35,32,#000000,#000000
20,35,32,#000000,#000000
21,35,32,#000000,#000000
22,35,32,#000000,#000000
23,35,32,#000000,#000000
24,35,173,#FFFFFF,#000000
25,35,173,#FFFFFF,#000000
26,35,32,#000000,#000000
27,35,32,#000000,#000000
28,35,32,#000000,#000000
29,35,32,#000000,#000000
30,35,168,#FFFFFF,#000000
31,35,168,#FFFFFF,#000000
32,35,32,#000000,#000000
33,35,32,#000000,#000000
34,35,39,#FFFFFF,#000000
35,35,222,#FFFFFF,#000000
36,35,32,#000000,#000000
37,35,32,#000000,#000000
38,35,32,#000000,#000000
39,35,32,#000000,#000000
40,35,32,#000000,#000000
0,36,32,#000000,#000000
1,36,32,#FFFFFF,#000000
2,36,32,#FFFFFF,#000000
3,36,32,#FFFFFF,#000000
4,36,32,#FFFFFF,#000000
5,36,32,#FFFFFF,#000000
6,36,32,#000000,#000000
7,36,32,#000000,#000000
8,36,32,#000000,#000000
9,36,173,#FFFFFF,#000000
10,36,155,#FFFFFF,#000000
11,36,179,#FFFFFF,#000000
12,36,173,#FFFFFF,#000000
13,36,222,#FFFFFF,#000000
14,36,32,#000000,#000000
15,36,173,#FFFFFF,#000000
16,36,244,#FFFFFF,#000000
17,36,222,#FFFFFF,#000000
18,36,32,#000000,#000000
19,36,32,#000000,#000000
20,36,32,#000000,#000000
21,36,32,#000000,#000000
22,36,32,#000000,#000000
23,36,32,#000000,#000000
24,36,173,#FFFFFF,#000000
25,36,222,#FFFFFF,#000000
26,36,173,#FFFFFF,#000000
27,36,32,#000000,#000000
28,36,32,#000000,#000000
29,36,32,#000000,#000000
30,36,32,#000000,#000000
31,36,32,#000000,#000000
32,36,32,#000000,#000000
33,36,32,#000000,#000000
34,36,32,#000000,#000000
35,36,39,#FFFFFF,#000000
36,36,222,#FFFFFF,#000000
37,36,32,#000000,#000000
38,36,125,#FFFFFF,#000000
39,36,32,#000000,#000000
40,36,32,#000000,#000000
0,37,32,#FFFFFF,#000000
1,37,32,#FFFFFF,#000000
2,37,32,#FFFFFF,#000000
3,37,32,#FFFFFF,#000000
4,37,32,#FFFFFF,#000000
5,37,32,#FFFFFF,#000000
6,37,32,#000000,#000000
7,37,32,#000000,#000000
8,37,32,#000000,#000000
9,37,173,#FFFFFF,#000000
10,37,244,#FFFFFF,#000000
11,37,173,#FFFFFF,#000000
12,37,173,#FFFFFF,#000000
13,37,32,#000000,#000000
14,37,32,#000000,#000000
15,37,32,#000000,#000000
16,37,32,#000000,#000000
17,37,32,#000000,#000000
18,37,32,#000000,#000000
19,37,32,#000000,#000000
20,37,32,#000000,#000000
21,37,32,#000000,#000000
22,37,32,#000000,#000000
23,37,32,#000000,#000000
24,37,173,#FFFFFF,#000000
25,37,173,#FFFFFF,#000000
26,37,173,#FFFFFF,#000000
27,37,32,#000000,#000000
28,37,32,#000000,#000000
29,37,32,#000000,#000000
30,37,32,#000000,#000000
31,37,32,#000000,#000000
32,37,32,#000000,#000000
33,37,32,#000000,#000000
34,37,32,#000000,#000000
35,37,32,#000000,#000000
36,37,39,#FFFFFF,#000000
37,37,222,#FFFFFF,#000000
38,37,39,#FFFFFF,#000000
39,37,32,#000000,#000000
40,37,32,#000000,#000000
0,38,32,#000000,#000000
1,38,32,#000000,#000000
2,38,32,#000000,#000000
3,38,32,#000000,#000000
4,38,32,#FFFFFF,#000000
5,38,32,#FFFFFF,#000000
6,38,32,#FFFFFF,#000000
7,38,32,#FFFFFF,#000000
8,38,32,#000000,#000000
9,38,222,#FFFFFF,#000000
10,38,222,#FFFFFF,#000000
11,38,173,#FFFFFF,#000000
12,38,32,#000000,#000000
13,38,32,#000000,#000000
14,38,32,#000000,#000000
15,38,32,#000000,#000000
16,38,32,#000000,#000000
17,38,32,#000000,#000000
18,38,32,#000000,#000000
19,38,32,#000000,#000000
20,38,32,#000000,#000000
21,38,32,#000000,#000000
22,38,32,#000000,#000000
23,38,173,#FFFFFF,#000000
24,38,173,#FFFFFF,#000000
25,38,173,#FFFFFF,#000000
26,38,173,#FFFFFF,#000000
27,38,32,#000000,#000000
28,38,32,#000000,#000000
29,38,32,#000000,#000000
30,38,32,#000000,#000000
31,38,32,#000000,#000000
32,38,32,#000000,#000000
33,38,32,#000000,#000000
34,38,32,#000000,#000000
35,38,32,#000000,#000000
36,38,32,#000000,#000000
37,38,39,#FFFFFF,#000000
38,38,222,#FFFFFF,#000000
39,38,39,#FFFFFF,#000000
40,38,32,#000000,#000000
0,39,32,#000000,#000000
1,39,32,#000000,#000000
2,39,32,#000000,#000000
3,39,32,#000000,#000000
4,39,32,#000000,#000000
5,39,32,#000000,#000000
6,39,32,#FFFFFF,#000000
7,39,32,#FFFFFF,#000000
8,39,32,#FFFFFF,#000000
9,39,173,#FFFFFF,#000000
10,39,222,#FFFFFF,#000000
11,39,244,#FFFFFF,#000000
12,39,173,#FFFFFF,#000000
13,39,32,#000000,#000000
14,39,32,#000000,#000000
15,39,32,#000000,#000000
16,39,32,#000000,#000000
17,39,32,#000000,#000000
18,39,32,#000000,#000000
19,39,32,#000000,#000000
20,39,32,#000000,#000000
21,39,32,#000000,#000000
22,39,32,#000000,#000000
23,39,173,#FFFFFF,#000000
24,39,32,#000000,#000000
25,39,32,#000000,#000000
26,39,32,#000000,#000000
27,39,32,#000000,#000000
28,39,32,#000000,#000000
29,39,32,#000000,#000000
30,39,32,#000000,#000000
31,39,32,#000000,#000000
32,39,32,#000000,#000000
33,39,32,#000000,#000000
34,39,32,#000000,#000000
35,39,32,#000000,#000000
36,39,32,#000000,#000000
37,39,39,#FFFFFF,#000000
38,39,39,#FFFFFF,#000000
39,39,39,#FFFFFF,#000000
40,39,32,#000000,#000000
0,40,32,#000000,#000000
1,40,32,#000000,#000000
2,40,32,#000000,#000000
3,40,32,#000000,#000000
4,40,32,#000000,#000000
5,40,32,#000000,#000000
6,40,32,#FFFFFF,#000000
7,40,32,#FFFFFF,#000000
8,40,32,#FFFFFF,#000000
9,40,32,#000000,#000000
10,40,155,#FFFFFF,#000000
11,40,173,#FFFFFF,#000000
12,40,173,#FFFFFF,#000000
13,40,222,#FFFFFF,#000000
14,40,32,#000000,#000000
15,40,32,#000000,#000000
16,40,32,#000000,#000000
17,40,32,#000000,#000000
18,40,32,#000000,#000000
19,40,32,#000000,#000000
20,40,32,#000000,#000000
21,40,32,#000000,#000000
22,40,32,#000000,#000000
23,40,32,#000000,#000000
24,40,32,#000000,#000000
25,40,173,#FFFFFF,#000000
26,40,32,#000000,#000000
27,40,32,#000000,#000000
28,40,32,#000000,#000000
29,40,32,#000000,#000000
30,40,32,#000000,#000000
31,40,32,#000000,#000000
32,40,32,#000000,#000000
33,40,32,#000000,#000000
34,40,32,#000000,#000000
35,40,32,#000000,#000000
36,40,32,#000000,#000000
37,40,32,#000000,#000000
38,40,32,#000000,#000000
39,40,32,#000000,#000000
40,40,32,#000000,#000000
0,41,32,#000000,#000000
1,41,32,#000000,#000000
2,41,32,#000000,#000000
3,41,32,#000000,#000000
4,41,32,#000000,#000000
5,41,32,#000000,#000000
6,41,32,#FFFFFF,#000000
7,41,32,#FFFFFF,#000000
8,41,32,#FFFFFF,#000000
9,41,32,#FFFFFF,#000000
10,41,173,#FFFFFF,#000000
11,41,173,#FFFFFF,#000000
12,41,244,#FFFFFF,#000000
13,41,222,#FFFFFF,#000000
14,41,32,#000000,#000000
15,41,32,#000000,#000000
16,41,32,#000000,#000000
17,41,32,#000000,#000000
18,41,32,#000000,#000000
19,41,32,#000000,#000000
20,41,32,#000000,#000000
21,41,32,#000000,#000000
22,41,32,#000000,#000000
23,41,173,#FFFFFF,#000000
24,41,173,#FFFFFF,#000000
25,41,222,#FFFFFF,#000000
26,41,41,#FFFFFF,#000000
27,41,32,#000000,#000000
28,41,32,#000000,#000000
29,41,32,#000000,#000000
30,41,32,#000000,#000000
31,41,32,#000000,#000000
32,41,32,#000000,#000000
33,41,32,#000000,#000000
34,41,32,#000000,#000000
35,41,32,#000000,#000000
36,41,32,#000000,#000000
37,41,32,#000000,#000000
38,41,32,#000000,#000000
39,41,32,#000000,#000000
40,41,32,#000000,#000000
0,42,32,#000000,#000000
1,42,32,#000000,#000000
2,42,32,#000000,#000000
3,42,32,#000000,#000000
4,42,32,#000000,#000000
5,42,32,#000000,#000000
6,42,32,#000000,#000000
7,42,32,#000000,#000000
8,42,32,#000000,#000000
9,42,39,#FFFFFF,#000000
10,42,179,#FFFFFF,#000000
11,42,32,#000000,#000000
12,42,32,#FFFFFF,#000000
13,42,32,#FFFFFF,#000000
14,42,32,#000000,#000000
15,42,32,#000000,#000000
16,42,32,#000000,#000000
17,42,32,#000000,#000000
18,42,32,#000000,#000000
19,42,32,#000000,#000000
20,42,32,#000000,#000000
21,42,32,#000000,#000000
22,42,32,#000000,#000000
23,42,173,#FFFFFF,#000000
24,42,173,#FFFFFF,#000000
25,42,222,#FFFFFF,#000000
26,42,32,#000000,#000000
27,42,32,#000000,#000000
28,42,32,#000000,#000000
29,42,32,#000000,#000000
30,42,32,#000000,#000000
31,42,32,#000000,#000000
32,42,32,#000000,#000000
33,42,32,#000000,#000000
34,42,32,#000000,#000000
35,42,32,#000000,#000000
36,42,32,#000000,#000000
37,42,32,#000000,#000000
38,42,32,#000000,#000000
39,42,32,#000000,#000000
40,42,32,#000000,#000000
0,43,32,#000000,#000000
1,43,32,#000000,#000000
2,43,32,#000000,#000000
3,43,32,#000000,#000000
4,43,32,#000000,#000000
5,43,32,#000000,#000000
6,43,32,#000000,#000000
7,43,32,#000000,#000000
8,43,32,#000000,#000000
9,43,179,#FFFFFF,#000000
10,43,173,#FFFFFF,#000000
11,43,32,#000000,#000000
12,43,32,#000000,#000000
13,43,32,#000000,#000000
14,43,32,#FFFFFF,#000000
15,43,32,#000000,#000000
16,43,32,#000000,#000000
17,43,32,#000000,#000000
18,43,32,#000000,#000000
19,43,32,#000000,#000000
20,43,32,#000000,#000000
21,43,32,#000000,#000000
22,43,32,#000000,#000000
23,43,32,#000000,#000000
24,43,173,#FFFFFF,#000000
25,43,173,#FFFFFF,#000000
26,43,32,#000000,#000000
27,43,32,#000000,#000000
28,43,32,#000000,#000000
29,43,32,#000000,#000000
30,43,32,#000000,#000000
31,43,32,#000000,#000000
32,43,32,#000000,#000000
33,43,32,#000000,#000000
34,43,32,#000000,#000000
35,43,32,#000000,#000000
36,43,32,#000000,#000000
37,43,32,#000000,#000000
38,43,32,#000000,#000000
39,43,32,#000000,#000000
40,43,32,#000000,#000000
0,44,32,#000000,#000000
1,44,32,#000000,#000000
2,44,32,#000000,#000000
3,44,32,#000000,#000000
4,44,32,#000000,#000000
5,44,32,#000000,#000000
6,44,32,#000000,#000000
7,44,32,#000000,#000000
8,44,32,#000000,#000000
9,44,32,#000000,#000000
10,44,173,#FFFFFF,#000000
11,44,32,#000000,#000000
12,44,32,#000000,#000000
13,44,32,#000000,#000000
14,44,32,#000000,#000000
15,44,32,#FFFFFF,#000000
16,44,32,#000000,#000000
17,44,32,#000000,#000000
18,44,32,#000000,#000000
19,44,32,#000000,#000000
20,44,32,#000000,#000000
21,44,32,#000000,#000000
22,44,32,#000000,#000000
23,44,32,#000000,#000000
24,44,32,#000000,#000000
25,44,173,#FFFFFF,#000000
26,44,173,#FFFFFF,#000000
27,44,32,#000000,#000000
28,44,32,#000000,#000000
29,44,32,#000000,#000000
30,44,32,#000000,#000000
31,44,32,#000000,#000000
32,44,32,#000000,#000000
33,44,32,#000000,#000000
34,44,32,#000000,#000000
35,44,32,#000000,#000000
36,44,32,#000000,#000000
37,44,32,#000000,#000000
38,44,32,#000000,#000000
39,44,32,#000000,#000000
40,44,32,#000000,#000000
